MR;Reference;Hypothesis;Incorrect Number;Incorrect Named Entity;Incorrect Word;Context Error;Not checkable;Other;Fluency
"[COVID19] [INTENTS] TOTAL_DEATHS(deaths=""222775"") [HISTORY] O Brasil registra 58.691 novos casos de #COVID19, somando 9.119.477 casos no total e crescimento de 0,65% em relação ao dia anterior.";No total, são 222.775 mortes causadas pelo vírus.;O país contabiliza 222775 novos casos e registra crescimento de 2%, o que corresponde a 11% dos casos ativos.
"[AMAZON_FIRE] [INTENTS] BIOMA_FIRE_ALERT(bioma=""Amazônia"",cases=""80"",day=""11"",month=""2"",year=""2021"") [HISTORY] CANARANA / MATO GROSSO, na Amazônia, foi a cidade mais atingida, acumulando 12 focos de incêndio no dia.";A Amazônia teve 80 focos de queimadas e foi o bioma mais atingido.;A Amazônia teve 80 focos de queimadas e foi o bioma mais atingido.
"[DEFORESTATION_DAILY] [INTENTS] DAILY_ALERT(area=""5.97"",city=""Sao Felix do Xingu"",daily_accumulation=""11"",day=""11"",location=""deter-amz"",month=""9"",state=""PA"",year=""2020"") [HISTORY] [PARAGRAPH]";Segundo o Instituto Nacional de Pesquisas Espaciais (INPE), Sao Felix do Xingu / Pará teve alertas de desmatamento no dia 11 de setembro de 2020 que somaram 5,97 km².;No dia 11 de setembro de 2020, o Instituto Nacional de Pesquisas Espaciais registrou alertas de desmatamento somando 5,87 km2 em Sao Felix do Xingu / Pará, que acumula 11 dias com alertas no mês.
"[AMAZON_FIRE] [INTENTS] BIOMA_FIRE_ALERT(bioma=""Amazônia"",cases=""80"",day=""11"",month=""2"",year=""2021"") [HISTORY] CANARANA / MATO GROSSO, na Amazônia, foi a cidade mais atingida, acumulando 12 focos de incêndio no dia.";A Amazônia teve 80 focos de queimadas e foi o bioma mais atingido.;A Amazônia teve 80 focos de queimadas e foi o bioma mais atingido.
"[COVID19] [INTENTS] DEATHS_VARIATION_LAST_DAY(trend=""high"",variation=""1.84"") [SEP] NEW_DEATHS(deaths=""1341"",highest=""False"") [SEP] TOTAL_DEATHS(deaths=""74262"") [HISTORY] [PARAGRAPH]";As mortes por #COVID19 no Brasil chegam a 74.262, com 1.341 novos óbitos, representando um aumento diário de 1,84%.;As mortes por #COVID19 no Brasil chegam a 74.262, com 1.394 novos óbitos, representando um crescimento diário de 1,84%.
"[DEFORESTATION_DAILY] [INTENTS] DAILY_ALERT(area=""5.97"",city=""Sao Felix do Xingu"",daily_accumulation=""11"",day=""11"",location=""deter-amz"",month=""9"",state=""PA"",year=""2020"") [HISTORY] [PARAGRAPH]";Segundo o Instituto Nacional de Pesquisas Espaciais (INPE), Sao Felix do Xingu / Pará teve alertas de desmatamento no dia 11 de setembro de 2020 que somaram 5,97 km².;No dia 11 de setembro de 2020, o Instituto Nacional de Pesquisas Espaciais registrou alertas de desmatamento somando 5, 97 em Sao Felix do Xingu / Pará, que acumula 11 dias com alertas no mês.
"[COVID19] [INTENTS] DEATHS_VARIATION_LAST_DAY(trend=""high"",variation=""0.64"") [SEP] NEW_DEATHS(deaths=""1224"",highest=""False"") [SEP] TOTAL_DEATHS(deaths=""193940"") [HISTORY] [PARAGRAPH]";As mortes por #COVID19 no Brasil chegam a 193.940, com 1.224 novos óbitos, representando um crescimento diário de 0,64%.;Brasil observa aumento de 6 % na quantidade de mortos por # COVID19.
"[AMAZON_FIRE] [INTENTS] BIOMA_FIRE_ALERT(bioma=""Caatinga"",cases=""675"",day=""13"",month=""11"",year=""2020"") [HISTORY] [PARAGRAPH]";O bioma mais atingido foi a Caatinga, que registrou 675 focos de queimadas.;O bioma mais atingido foi a Caatinga, que registrou 675 focos de queimadas.
"[DEFORESTATION_DAILY] [INTENTS] CAUSE(cause=""MINERACAO"",city=""Sao Felix do Xingu"",location=""deter-amz"",month=""8"",state=""PA"",year=""2020"") [HISTORY] [PARAGRAPH]";A principal causa para o desmatamento na região foi mineração, devido à ação de garimpos na floresta.;O principal tipo de degradação que gerou o alerta para Sao Felix do Xingu / Pará foi mineração, associada à atividade de garimpo.
"[DEFORESTATION_MONTH] [INTENTS] TOTAL_DEFORESTATION(area=""177.84"",location=""deter-amz"",month=""4"",state=""PA"",year=""2021"") [HISTORY] [PARAGRAPH]";Pará foi o estado mais atingido pelo desmatamento, com 177,84 km².;O estado que teve mais desmatamento no mês foi Pará, com um total de 844, 74 de floresta destruída.
"[DEFORESTATION_DAILY] [INTENTS] DAILY_ALERT(area=""3.33"",city=""Manicore"",daily_accumulation=""6"",day=""6"",location=""deter-amz"",month=""7"",state=""AM"",year=""2020"") [SEP] TOTAL_DEFORESTATION(area=""16.07"",city=""Manicore"",location=""deter-amz"",month=""7"",state=""AM"",year=""2020"") [HISTORY] [PARAGRAPH]";O monitoramento do Instituto Nacional de Pesquisas Espaciais (INPE) alertou o desmatamento de 3,33 km² no município de Manicore / Amazonas no dia 6 de julho de 2020 - Manicore já teve alertas de desmatamento em 6 dias desse mês, totalizando 16,07 km² de desmatamento.;O município mais afetado foi Altamira / MT ( MT ), com 28 de área desmatada.
"[AMAZON_FIRE] [INTENTS] DAILY_FIRES(cases=""328"",day=""16"",month=""11"",year=""2020"") [HISTORY] [PARAGRAPH]";O INPE (Instituto Nacional de Pesquisas Espaciais) identificou, ao todo, 328 focos de queimadas no território brasileiro.;O Instituto Nacional de Pesquisas Espaciais(INPE) identificou, ao todo, 328 focos de queimadas no território brasileiro.
"[DEFORESTATION_DAILY] [INTENTS] CAUSE(cause=""DESMATAMENTO_CR"",city=""Porto Velho"",location=""deter-amz"",month=""8"",state=""RO"",year=""2020"") [HISTORY] [PARAGRAPH]";O principal tipo foi o desmatamento com solo exposto, que deixa a floresta sem nenhuma vegetação.;O principal tipo de degradação que gerou a região foi o desmatamento com solo exposto, deixando a terra sem vegetação.
"[DEFORESTATION_DAILY] [INTENTS] CAUSE(cause=""MINERACAO"",city=""Sao Felix do Xingu"",location=""deter-amz"",month=""8"",state=""PA"",year=""2020"") [HISTORY] [PARAGRAPH]";A principal causa para o desmatamento na região foi mineração, devido à ação de garimpos na floresta.;O principal tipo de degradação que gerou a FLORESTA NACIONAL DO JAMANXIM / PA ( 16 ).
"[AMAZON_FIRE] [INTENTS] CITY_FIRE_ALERT(bioma=""Caatinga"",cases=""22"",city=""SANTA QUITÉRIA"",day=""13"",month=""11"",state=""CEARÁ"",year=""2020"") [HISTORY] O bioma mais atingido foi a Caatinga, que registrou 675 focos de queimadas.";A cidade mais atingida foi SANTA QUITÉRIA / CEARÁ, localizada na Caatinga, que registrou 22 focos de incêndio.;No dia 13 de novembro de 2020, o município de Santa Quitéria teve 22 focos de queimadas e foi o bioma mais atingido.
"[DEFORESTATION_DAILY] [INTENTS] CAUSE(cause=""DESMATAMENTO_CR"",city=""Nova Mamore"",location=""deter-amz"",month=""9"",state=""RO"",year=""2020"") [HISTORY] [PARAGRAPH]";A principal causa para o desmatamento na região foi o desmatamento com solo exposto, que acaba com toda vegetação do local.;O desmatamento com solo exposto, deixando a terra sem vegetação, foi a principal causa de desmatamento.
"[COVID19] [INTENTS] TOTAL_DEATHS(deaths=""86496"") [HISTORY] O Brasil registra 48.234 novos casos de #COVID19, somando 2.396.434 casos no total e aumento de 2,05% em relação ao dia anterior.";É registrado um total de 86.496 mortes confirmadas por #COVID19 no país.;O número de mortes pelo vírus chega a 486963 novos óbitos.
"[DEFORESTATION_MONTH] [INTENTS] TOTAL_DEFORESTATION(UC=""FLORESTA NACIONAL DO JAMANXIM"",area=""35.93"",city=""Novo Progresso,Itaituba"",location=""deter-amz"",month=""4"",state=""PA"",year=""2021"") [HISTORY] [PARAGRAPH]";No mês de abril, a Unidade de Conservação mais afetada foi a FLORESTA NACIONAL DO JAMANXIM / Pará, com 35,93 km².;A Unidade de Conservação onde teve mais desmatamento foi a FLORESTA NACIONAL DO JAMANXIM / PA ( 1 ).
"[AMAZON_FIRE] [INTENTS] BIOMA_FIRE_ALERT(bioma=""Mata Atlântica"",cases=""5"",day=""25"",month=""12"",year=""2020"") [HISTORY] Segundo dados de queimadas do Instituto Nacional de Pesquisas Espaciais(INPE), hoje, 25 de dezembro de 2020, CERRO AZUL / PARANÁ, localizada em Mata Atlântica, foi a cidade mais atingida por focos de queimadas, acumulando 2 focos de incêndio no dia.";No dia, Mata Atlântica teve 5 focos de queimadas e foi o bioma mais atingido.;No dia, a Amazônia teve 5 focos de queimadas e foi o bioma mais atingido.
"[AMAZON_FIRE] [INTENTS] CITY_FIRE_ALERT(bioma=""Pantanal"",cases=""12"",city=""CORUMBÁ"",day=""25"",month=""10"",state=""MATO GROSSO DO SUL"",year=""2020"") [HISTORY] O INPE (Instituto Nacional de Pesquisas Espaciais) identificou, ao todo, 214 focos de queimadas no território brasileiro.";CORUMBÁ / MATO GROSSO DO SUL, no bioma Pantanal, foi a cidade mais atingida, acumulando 12 focos de incêndio no dia.;CORUMBÁ / MATO GROSSO DO SUL, no bioma Pantanal, foi a cidade mais atingida, acumulando 12 focos de incêndio no dia.
"[DEFORESTATION_DAILY] [INTENTS] DAILY_ALERT(area=""0.24"",city=""Rio Branco"",daily_accumulation=""5"",day=""12"",location=""deter-amz"",month=""6"",state=""AC"",year=""2020"") [HISTORY] [PARAGRAPH]";Segundo o Instituto Nacional de Pesquisas Espaciais, Rio Branco / Acre teve alertas de desmatamento no dia 12 de junho de 2020 que somaram 0,24 km².;No dia 16 de outubro de 2019, o Instituto Nacional de Pesquisas Espaciais ( INPE ) alertou o desmatamento de 1, 32 na cidade de Paranatinga / MT.
"[AMAZON_FIRE] [INTENTS] DAILY_FIRES(cases=""79"",day=""20"",month=""2"",year=""2021"") [HISTORY] A cidade mais atingida foi ACREÚNA, em GOIÁS, que teve 7 focos de queimadas.";Ao todo, o Instituto Nacional de Pesquisas Espaciais(INPE) registrou 79 focos de queimadas no território brasileiro.;A principal causa de queimadas, acumulando 79 focos de queimadas.
"[COVID19] [INTENTS] NEW_CASES(cases=""26417"",highest=""True"") [SEP] TOTAL_CASES(cases=""438238"") [HISTORY] [PARAGRAPH]";O Brasil chega ao total de 438.238 casos de #COVID19, com recorde de 26.417 novos casos nas últimas 24 horas.;O Brasil registra 44. 677 novos casos de # COVID19, somando 2. 438. 237 casos no total e alta de 2, 26 % em relação ao dia anterior.
"[AMAZON_FIRE] [INTENTS] DAILY_FIRES(cases=""569"",day=""11"",month=""10"",year=""2020"") [HISTORY] [PARAGRAPH]";Hoje, dia 11 de outubro de 2020, o Brasil registrou 569 focos de queimadas, segundo dados divulgados pelo Instituto Nacional de Pesquisas Espaciais(INPE).;No dia, o Instituto Nacional de Pesquisas Espaciais ( INPE ) registrou um total de 679 focos de queimadas no território brasileiro.
"[DEFORESTATION_DAILY] [INTENTS] DAILY_ALERT(area=""7.54"",city=""Ruropolis"",daily_accumulation=""9"",day=""5"",location=""deter-amz"",month=""9"",state=""PA"",year=""2020"") [HISTORY] [PARAGRAPH]";No dia 5 de setembro de 2020, o Instituto Nacional de Pesquisas Espaciais (INPE) informou que houve alertas de desmatamento que somam 7,54 km² em Ruropolis / Pará, acumulando 9 dias com alertas no mês na região.;No dia 5 de setembro de 2020, o Instituto Nacional de Pesquisas Espaciais registrou alertas de desmatamento somando 7,54 km2 em Ruropolis / Pará, que acumula 9 dias com alertas no mês.
"[AMAZON_FIRE] [INTENTS] DAILY_FIRES(cases=""19"",day=""4"",month=""3"",year=""2021"") [HISTORY] [PARAGRAPH]";O INPE (Instituto Nacional de Pesquisas Espaciais) identificou, ao todo, 19 focos de queimadas no território brasileiro.;O INPE identificou, ao todo, 19 focos de queimadas no território brasileiro.
"[COVID19] [INTENTS] TOTAL_CASES(cases=""1370488"") [SEP] TOTAL_DEATHS(deaths=""58385"") [HISTORY] [PARAGRAPH]";O Brasil soma 1.370.488 casos de #COVID19 e 58.385 mortes ocasionadas pelo vírus.;Brasil registra recorde de casos de # COVID19.
